Across the Tracks,1991,"Ricky Schroder, Carrie Snodgress, Brad Pitt, Jack McGee, Cyril O'Reilly, David Anthony Marshall, Thomas Mikal Ford, Annie Dylan, Larron Tate"
The Blood Oranges,1997,"Sheryl Lee, Laila Robins, Charles Dance, Rachael Bella, Aida Lopez"
To Sleep with Anger,1990,"Mary Alice, Sheryl Lee Ralph, Carl Lumbly, Danny Glover, Richard Brooks, Paul Butler, Vonetta McGee, DeVaughn Nixon, Reina King, Cory Curtis, Ethel Ayler, Sy Richardson, Sally Llewellyn, Lorrie Marlow, Davis Roberts, Wonderful Smith, Richard Brooks"
American Me,1992,"Edward James Olmos, Pepe Serna, Cary-Hiroyuki Tagawa, William Forsythe, Daniel Villarreal, Danny De La Paz, Evelina Fernandez, Sal Lopez, Vira Montes, Roberto Martín Márquez, Dyana Ortelli, Joe Aubel, Rob Garrett, Lance August, Cody Glenn, Don Pugsley, Panchito Gomez, Albert Joe Medina Jr., Alex Solís, Raymond Amezquita, Steve Wilcox, Richard Coca, Javier Castellanos, Richard Lee-Sung, Eric Close, Christian Klemash, Brian Holechek, Rigoberto Jimenez, Daniel A. Haro, Domingo Ambriz, Ron Thompson, Glenn Shelton, Scott Johnstad, Abraham J. Verduzco, Grace Morley, Vic Trevino, Robby Robinson, Paul Bollen, Guillermo Pérez, Robert Chavez, Rafael H. Robledo, Modesto M. Sanchez, Dennis Ryan Sacco, Michael Shaner, Tom S. Ventimiglia, William Fetzer, Thomas Richard Gorman III, George Padilla, Humberto Madrigal, Jaime Gomez, Jose Guardado, Jacob Vargas, Daniel Lujan, Rodney Rincon, John Rangel, Robert Pucci, Tony Giorgio, Sabino Villa Lobos, Armando Briseno, Mauricio Ernesto Anzueto, Manny Perry, Bennie Moore, Alex Brown, William Smith, Gerald Lynn Walker, William T. Amos, Irma Aurea García, Robert Alvarez, Ken Medlock, Rolando Molina, Ana Lizarraga, Steven Cisneros, Art Bonilla, Tom Bower, Jessica Russell, Dave Smith"
Clockers,1995,"Harvey Keitel, John Turturro, Delroy Lindo, Mekhi Phifer, Isaiah Washington, Regina Taylor, Thomas Jefferson Byrd, Keith David, Spike Lee, Pee Wee Love, Kirk Jones, Fredro Starr, Elvis Nolasco, Lawrence B. Adisa, Hassan Johnson, Frances Foster, Michael Imperioli, Lisa Arrindell Anderson, Paul Calderón, Brendan Kelly, Mike Starr, Graham Brown, Steve White, Shawn McLean, Arthur J. Nascarella, Harry Lennix, Bray Poor, Craig McNulty, Christopher Wynkoop, Paul Schulze, Donald Stephenson, John Fletcher, J. C. MacKenzie, David Evanson, Norman Matlock, Isaac Fowler, Leonard L. Thomas, Maurice Sneed, Calvin Hart, Ginny Yang, Michael Badalucco, Rick Aiello, Scot Anthony Robinson, Richard Ziman, David Batiste, Mar'qus Sample, Mar'rece Sample, Ron Brice, Ken Garito, Anthony Nocerino, Brian Konowal, Michael McGruther, Carlo Vogel, Harvey Williams, Michael Cullen, Tim Kelleher, Skipp Sudduth, Larry Mullane, Patrick Ferraro, L.B. Williams, Jeff Ward, Ronda Fowler, Marc Webster, James Saxenmeyer, Paul DuBois, Jordan Brown, Michael Marchetta, Joanna Gardner, Mark Howard, Michael Shepherd, Gerald King, Ronta Davis, Lord Kayson, Orran Farmer, Wayne Muhammed, Martin Jaffe, Freddie Velez, Brother Eden Douglas, Hal Sherman"
Andre,1994,"Tina Majorino, Keith Carradine, Joshua Jackson, Andrea Libman, Shane Meier, Chelsea Field, Aidan Pendleton, Gregory Smith, Keith Szarabajka"
Regarding Henry,1991,"Harrison Ford, Annette Bening, Mikki Allen, Bill Nunn, Donald Moffat, Rebecca Miller, Bruce Altman, Nancy Marchand, John Leguizamo, Emily Wachtel, Marjorie Monaghan, Michael Haley, Stanley Swerdlow, Julie Follansbee, Elizabeth Wilson, Aida Linares, John MacKay, Mary Gilbert, Peter Appel, Harsh Nayyar, Harold House, Robin Bartlett, Cynthia Martells, James Rebhorn, Brian Smiar, May Quigley, Kai Soremekun, Suzanne O'Neill, Glen Trotiner, J.J. Abrams, Jack P. Mclaughlin, Louis Cantarini, Kirby Mitchell, William Severs, Mark Irish, Bernadette Penotti, Jim Gardner, Fred Fehrmann, Alva Chinn, Henry Stram, Kia Graves, Benjamin Hendrickson, Susan Forristal, Ralph Byers, Joan Kindred, Hollis Granville, Anne Stone, Kevin Breznahan, David Giardina, Russell Gibson, Joe James, Mike Kimmel, Anibal O. Lleras"
A Place to Be Loved,1993,"Richard Crenna, Linda Kelsey, Cotter Smith, Rhea Perlman, Michelle Collins"
Paradise,1991,"Don Johnson, Melanie Griffith, Elijah Wood, Thora Birch, Sheila McCarthy, Greg Travis, Eve Gordon, Sarah Trigger"
Palookaville,1996,"Lisa Gay Hamilton, Frances McDormand, Vincent Gallo, William Forsythe, Adam Trese, Gareth Williams, Bridgit Ryan, Kim Dickens, Suzanne Shepherd, Nicole Burdette, Robert LuPone, Sam Coppola"
The Inner Circle,1991,"Tom Hulce, Lolita Davidovich, Bob Hoskins, Aleksandr Zbruyev, Feodor Chaliapin Jr., Bess Meyer, Mariya Baranova, Irina Kupchenko, Vladimir Kuleshov, Vsevolod Larionov"
Naked City: Justice with a Bullet,1998,"Scott Glenn, Giancarlo Esposito, Courtney B. Vance, Kim Poirier, Robin Tunney, Kathryn Erbe, Eli Wallach"
Mad Love,1995,"Drew Barrymore, Chris O'Donnell, Matthew Lillard, Joan Allen, Robert Nadir, Richard Chaim, Jude Ciccolella, Amy Sakasitz, T.J. Lowther, Kevin Dunn, Elaine Miles, Sharon Collar, Selene H. Vigil, Valerie M. Agnew, Roisin Dunne, Elizabeth Davis, Todd Sible, Leslie Do Qui, Patrick Ryals, Angela Hall, Hunt Holman, Sandra Singler, Allen Galli, Gregg Gilmore, David J. Guppy, Liev Schreiber, Angelina Torres, Stefan Enriquez, Yvonne C. Orona, Pedro García, Scott Duthie"
The Story of Us,1999,"Bruce Willis, Michelle Pfeiffer, Jake Sandvig, Betty White, Red Buttons, Julie Hagerty, Rita Wilson, Tim Matheson, Tom Poston, Victor Raider-Wexler, Rob Reiner, Albert Hague, Ken Lerner, Jayne Meadows, Casey Boersma, Colleen Rennison"
Instinct,1999,"Anthony Hopkins, Cuba Gooding Jr., Donald Sutherland, Maura Tierney, George Dzundza, John Ashton, Thomas Q. Morris, Doug Spinuzza, Paul Bates, John Aylward, Rex Linn, Jim Coleman, Tracey Ellis, Rod McLachlan, Kurt Smildsin, Kim Cattrall"
A Simple Twist of Fate,1994,"Steve Martin, Alana Austin, Gabriel Byrne, Laura Linney, Catherine O'Hara, Michael Des Barres, Stephen Baldwin, Victoria Evans, Elizabeth Evans, Alyssa Austin, Alaina Mobley, Callie Mobley, Byron Jennings, Tim Ware, David Dwyer, Tom Even, Ed Grady, Amelia Campbell, Danny Nelson, Kellen Crosby, Adam Crosby, Chase Conner, Carolyn McCormick, Terry Loughlin, Eric Brooks, Leon Lamar, Shauna Leigh Austin, Suzanne Stewart, Dan Chandler, Deborah Duke, Michelle Benjamin Cooper, Muriel Moore, Boyce Holleman, Judson Vaughn, Afemo Omilami, Janell McLeod, Mary Ann Hagan, Kathrin Nicholson, Don Henderson Baker, Mary Nell Santacroce, Ric Reitz, Libby Whittemore, Scott Brian Higgs, Pamela Fitch, Stephanie Astalos-Jones, Don Young, Jon Kohler, Kristoffer Tabori, Dianna Avena, Anne Heche, Barry Hopkins, Sean Sweeney, Hawk Younkins"
Wild Hearts Can't Be Broken,1991,"Gabrielle Anwar, Michael Schoeffling, Bird York, Cliff Robertson, Frank Renzulli, Nancy Moore Atchison, Dylan Kussman, Lisa Norman, Lorianne Collins, Elizabeth Hayes, Laura Lee Norton, Michael J. Matusiak, Jeff Woodward, David Massry, Cheri Brown, David Dwyer, Haley Aull, Ed Grady, Katy Matson, Wendy Ball, Sam Aull, Carson Aull, Boyd Peterson, Gene Walker, Lowell D. Smith, Rick Warner, Mark Jeffrey Miller, Christopher Jones, Don Young"
The Immortals,1995,"Eric Roberts, Joe Pantoliano, Tia Carrere, Tony Curtis, Clarence Williams III, Chris Rock, William Forsythe, Alex Meneses, Oleg Vidov"
Dutch,1991,"JoBeth Williams, Ed O'Neill, Ethan Embry, L. Scott Caldwell, Christopher McDonald, Ari Meyers, Kathleen Freeman, E.G. Daily, David James Alexander, Shelby Leverington, Kyle Fredericks, Cedering Fox, Lisa Figus, Joe Baker"
Soccer Dog: The Movie,1999,"Olivia d'Abo, Burton Gilliam, Sam McMurray, Billy Drago, James Marshall, Jeremy Foley"
The Other Woman,1995,"James Read, Laura Leighton, Lloyd Bridges, Jill Eikenberry, Michael Covert, Rosemary Forsyth, Michele Harrell, Lindsay Parker, Monica Parker, Sarah Martineck, Willy Parsons, Gloria Camden, David Jean Thomas, Frank von Zerneck Jr."
Telling Lies in America,1997,"Calista Flockhart, Jonathan Rhys Meyers, Kevin Bacon, Luke Wilson, Brad Renfro, K. K. Dodds, Maximilian Schell, Paul Dooley, Damen Fletcher, Tuesday Knight"
Race the Sun,1996,"Halle Berry, Jim Belushi, Casey Affleck, Eliza Dushku, Kevin Tighe, Robyn Moore, Steve Zahn, Anthony Ruivivar, Bill Hunter, Robert Hughes, Joel Edgerton"
Poison Ivy: The New Seduction,1997,"Athena Massey, Michael Des Barres, Susan Ward, Greg Vaughan, Jaime Pressly, Susan Tyrrell, Megan Edwards, Shanna Moakler"
Lovelife,1997,"Sherilyn Fenn, Saffron Burrows, Peter Krause, Carla Gugino, Jon Tenney, Matt Letscher, Bruce Davison, Tushka Bergen"
Guncrazy,1992,"Billy Drago, Michael Ironside, Ione Skye, Jeremy Davies, James LeGros, Drew Barrymore, Joe Dallesandro, Dan Eisenstein"
A Perfect Little Man,1999,Neal McDonough
The Bonfire of the Vanities,1990,"Tom Hanks, Bruce Willis, Melanie Griffith, Kim Cattrall, Saul Rubinek, F. Murray Abraham, Morgan Freeman, Kirsten Dunst, Kevin Dunn, Alan King, Clifton James, Louis Giambalvo, Terry Farrell, Donald Moffat, Beth Broderick, Norman Parker, John Hancock, Barton Heyman, Kurt Fuller, Adam LeFevre, Richard Libertini, Andre Gregory, Mary Alice, Robert Stephens, Marjorie Monaghan, Troy Winbush, Patrick Malone, Emmanuel Xuereb, Scotty Bloch, Hansford Rowe, Elizabeth Owens, Malachy McCourt, John Eric Bentley, William Clark, Jeff Brooks, Brennan McKay, Don McManus, James Lally, Marcia Mitzman Gaven, Bill Woodson, Nelson Vasquez, Fanni Green, Roy Milton Davis, Shiek Mahmud-Bey, Stewart J. Zully, Timothy Jenkins, Sam Sorbo, Vito D'Ambrosio, Paul Bates, Camryn Manheim, J.D. Wyatt, Eyde Byrde, David Lipman, George Merritt, Kirk Taylor, O. LaRon Clark, Louis P. Lebherz, Walker Joyce, Anatoli Davydov, Nancy McDonald, Ray Iannicelli, Daniel Hagen, Kimberleigh Aarn, Walter Flanagan, Mike Hodge, Ernestine Jackson, Nicholas Levitin, Novella Nelson, Noble Lee Lester, Adina Winston, Richard Belzer, Cynthia Mason, Ermal Williamson, W.M. Hunt, Gian-Carlo Scandiuzzi, Jon Rashad Kamal, Channing Chase, Hal England, Joy Claussen, John Fink, Judith Burke, Barry Michlin, Connie Sawyer, Johnny Crear, Sherri Paysinger, Stacy Francis, Barbara Gooding, Kathleen Murphy Palmer, Lorraine Moore, Doris Leggett, Kathryn Danielle, Oliver Dixon, Jennifer Bassey, Katrina Braque, Richard Gilbert-Hill, Marie Chambers, Virginia Morris, Barry Neikrug, George Plimpton, Susan Forristal"
Homeward Bound II: Lost in San Francisco,1996,"Ralph Waite, Sally Field, Michael J. Fox, Carla Gugino, Jon Polito, Tisha Campbell-Martin, Stephen Tobolowsky, Adam Goldberg, Tress MacNeille, Tommy Lasorda, Sinbad, Michael Rispoli, Ross Malinger, Al Michaels, Bob Uecker, Michael Bell, Veronica Lauren, Kevin Chevalia, Robert Hays, Kim Greist, Benj Thall, Kristina Lewis, Adrienne Carter, Deryl Hayes, Gary Jones, Jeff Chivers, Robin Douglas, Ernie Prentice, Max Perlich, Ed Hong-Louie, Keegan Macintosh, Sandra Ferens, Hrothgar Mathews, Andrew Airlie, Rhys Huber, Nathaniel DeVeaux, Will Sasso, Tom Wagner, Angel, Anson, Bailey, Bart the Bear, Beau, Belle, Billie, Blue, Bosco, Brin, Butcher, Casey, Chance, Chewy, Cheyenne, Christmas, Clovis, Cody, Cricket, Decoy, General, Goliath, Gracie, Griz, Iggy the Dog, Jake, Jersey Girl, Luke, Lulu, Martel, Misha, Nias, Oreo, Peppi, Petey, Poundcake, Raven, Rosie, Screamer, Scruffy, Sophie, Stella, Tito, Tops, Tucson, Joseph Quinn Simpkins"
One Night Stand,1997,"Wesley Snipes, Nastassja Kinski, Kyle MacLachlan, Ming-Na Wen, Robert Downey Jr., Amanda Donohoe, Vincent Ward, Julian Sands, Thomas Haden Church, Ione Skye, John Ratzenberger, Glenn Plummer"
Beyond Rangoon,1995,"Patricia Arquette, Frances McDormand, U Aung Ko, Spalding Gray, Victor Slezak, Jit Murad, Adelle Lutz, Cho Cho Myint, Johnny Cheah, Charley Boorman"
A Far Off Place,1993,"Ethan Embry, Reese Witherspoon, Patricia Kalember, Maximilian Schell, Jack Thompson, Robert John Burke, Daniel Gerroll, Miles Anderson, Sarel Bok"
Christopher Columbus: The Discovery,1992,"Marlon Brando, Tom Selleck, Oliver Cotton, Georges Corraface, Robert Davi, Branscombe Richmond, Rachel Ward, Benicio del Toro, Simon Dormandy, Mathieu Carrière, Nigel Terry, Manuel de Blas, Glyn Grain, Catherine Zeta-Jones, Christopher Chaplin, Michael Gothard"
Boys,1996,"Winona Ryder, Lukas Haas, John C. Reilly, James LeGros, Skeet Ulrich, Chris Cooper, Charlie Hofheimer, Bill Sage, Catherine Keener, Jessica Harper, Spencer Vrooman"
...First Do No Harm,1997,"Allison Janney, Leo Burmester, Fred Ward, Tom Butler, Seth Adkins, Meryl Streep, Margo Martindale"
Before and After,1996,"Julia Weldon, Alfred Molina, Liam Neeson, Edward Furlong, Meryl Streep, Ann Magnuson, Paul Giamatti, Daniel von Bargen, John Heard, Wesley Addy, Alison Folland, Kaiulani Lee, Larry Pine, Ellen Lancaster, Oliver Graney, Bernadette Quigley, Pamela Blair, John Wylie, John Deyle, Timothy Patrick Cavanaugh, John Webber, Jay Potter, Sharon Ullrick, Robert Westenberg, Susan Pratt, Nino Del Padre, Jordan Lund, Erin Liz Peck, Kevin Craig West"
American Perfekt,1997,"Fairuza Balk, Robert Forster, Amanda Plummer, Paul Sorvino, David Thewlis, Joanna Gleason, Chris Sarandon"
Crazy in Alabama,1999,"Cathy Moriarty, David Morse, Lucas Black, Melanie Griffith, Elizabeth Perkins, Meat Loaf, John Beasley, Rod Steiger, Richard Schiff, Linda Hart, Paul Ben-Victor, Brad Beyer, Noah Emmerich, Paul Mazursky, Robert Wagner, Fannie Flagg, Holmes Osborne, William Converse-Roberts, David Speck, Philip Carter, Carl Le Blanc III, Louis Miller, Marion Zinser, John Fleck, Jack Stephens, Mark W. Johnson, Tom McCleister, J.R. Dyer, Tony Amendola, Milly Coury, Jim Antonio, Thurn Hoffman, Michael Arata, Lance Spellerberg, Madison Mason, Amanda Aday, Randal Kleiser, Charlie Dell, Oliver Clark, Tracy Griffith, Dudley F. Craig II, Barbara Tasker, Brent Briscoe, Brent Briscoe, Sidney J. Lodrigue, Urisino Frank Lourino, Kirk Fox, Wayne Ferrara, Jerry Lee Leighton, Don Thomas, Marva Wright, Dane Le Blanc, Dexter Le Blanc, Emily Guidry, Jess Bryan, Dakota Johnson, Stella Banderas, Jackson Isaacs, Lia Chapman, Mary Bogue, N. Barry Carver, Tom Hanson, Philip Hawn, Scott King, Jordan Lund, Clark McCutchen, Nicolas Roye, Cherie Thibodeaux, Cherie Thibodeaux, Kathy Wittes, Michael Younger, Sandra Seacat"
My Life,1993,"Haing S. Ngor, Michael Keaton, Nicole Kidman, Queen Latifah, Romy Rosemont, Michael Constantine, Bradley Whitford, Rebecca Schull, Toni Sawyer, Lee Garlington, Mark Lowenthal, Mary Ann Thebus, Brenda Strong, Rudi Davis, Mark Holton, Lissa Walters, Bruce Jarchow, Jane Morris, Kenneth Tigar, Ray Reinhardt, Frank DiElsi, Billy L. Sullivan, Michael Gallagher, Christopher Miranda, Nora Taylor, Dianne B. Shaw, Sondra Rubin, Sylvia Kauders, Sharon Conley, James R. Sweeney, Vasek Simek, Magda Harout, Mark Zingale, Jonathan Fish, James Rubin, Jennifer Flackett, Gary A. Rubin, Susan Breslau, Wendy Sax, Charlotte Zucker, Blanche Rubin, Ari Rubin, John Steciw, Walter Klimchuk, Peggy Roeder, Treva Tegtmeier, Oksana Fedunyszyn, Lynn Baber, Chipper Lowell, Danny Rimmer, Ruth de Sosa, Richard Schiff, Stephen Taylor Knott, Andrew Camuccio, Brian Camuccio, Colby Sawyer Garabedian"
Internal Affairs,1990,"Richard Gere, Andy García, Laurie Metcalf, Nancy Travis, William Baldwin, Elijah Wood, John Kapelos, Annabella Sciorra, Richard Bradford, Michael Beach, Katherine Borowitz, Faye Grant, Xander Berkeley, John Capodice, Victoria Dillard, Pamella D'Pella, Susan Forristal, Allan Havey, Lew Hopson, Tyde Kierney, Dinah Lenney, Scott Lincoln, Julio Oscar Mechoso, Harry Murphy, Billie Neal, Heather Lauren Olson, Marco Rodríguez, Arlen Dean Snyder, Ron Vawter, Deryn Warren, Valerie Wildman, Domingo Adkins, Hamlet Arman, Camilla Bergstrom, Mitchell Claman, Mark A. Cuttin, Justin De Rosa, Mike Figgis, Geoffrey Grider, Andrew Herman, Brian Eric Johnson, Waldemar Kalinowski, Helen Lin, Frank Mancuso Jr., Christopher Raymond Mullane, Hank McGill, Jimmy Ortega, Grant Sawyer, Richard B. Whitaker, Keri-Anne Bilotta, Jeff Bornstein"
Bad Company,1995,"Laurence Fishburne, Ellen Barkin, Frank Langella, David Ogden Stiers, James Hong, Gia Carides, Daniel Hugh Kelly, Michael Beach, Spalding Gray, Tegan West, Fred Henderson, Michelle Beaudoin, Sherry Bie, Alan Robertson, L. Harvey Gold, Alan C. Peterson, Larry Musser, Brian Drummond, Sook-Yin Lee, Marcus Youssef, Nicholas Lea, Jill Teed, Michael Murphy"
Aspen Extreme,1993,"Paul Gross, Finola Hughes, Teri Polo, Peter Berg, William Russ, William McNamara, Trevor Eve, Stewart Finlay-McLennan, Martin Kemp, David Boreanaz"
Labor of Love,1998,"Marcia Gay Harden, David Marshall Grant"
Traveller,1997,"Bill Paxton, Mark Wahlberg, Julianna Margulies, James Gammon, Luke Askew, Nikki DeLoach, Michael Shaner, Vincent Chase, Danielle Keaton, Rance Howard"
The Trigger Effect,1996,"Dermot Mulroney, Elisabeth Shue, Kyle MacLachlan, Michael Rooker, Jack Noseworthy"
Dogtown,1997,"Rory Cochrane, Mary Stuart Masterson, Karen Black, Jon Favreau, Natasha Gregson Wagner, Harold Russell, Shawnee Smith, Maureen McCormick, Trevor St. John"
Sugar Hill,1994,"Wesley Snipes, Michael Wright, Abe Vigoda, Theresa Randle, Clarence Williams III, Ernie Hudson, Vondie Curtis-Hall, Khandi Alexander, Joe Dallesandro, Leslie Uggams, Larry Joshua, Donald Faison, Sam Bottoms"
Digging to China,1998,"Kevin Bacon, Evan Rachel Wood, Mary Stuart Masterson, J. C. Quinn, Cathy Moriarty"
Falling from the Sky: Flight 174,1995,"William Devane, Shelley Hack, Gwynyth Walsh, Scott Hylands"
Friends & Lovers,1999,"Claudia Schiffer, Stephen Baldwin, Robert Downey Jr., Alison Eastwood, Danny Nucci, David Rasche, Neill Barry, Ann Magnuson, George Newbern, Leon Robinson, Jamie Luner, Courtnie Bull, Ivo Lopez, Suzanne Cryer"
City of Industry,1997,"Famke Janssen, Lucy Liu, Timothy Hutton, Stephen Dorff, Harvey Keitel, Wade Domínguez, Dana Barron, Elliott Gould, Michael Jai White, François Chau, Flex Alexander, Reno Wilson, Brian Shen, Brian Brophy, Tamara Clatterbuck"
In the Line of Duty: Street War,1992,"Ray Sharkey, Peter Boyle, Mario Van Peebles, Michael Boatman, Morris Chestnut, Courtney B. Vance, Laurie Morrison"
That Championship Season,1999,"Vincent D'Onofrio, Terry Kinney, Tony Shalhoub, Gary Sinise, Jerri Manthey, Joe Bays, Susan M. Carr, Paul Sorvino"
The Age of Innocence,1993,"Daniel Day-Lewis, Michelle Pfeiffer, Winona Ryder, Joanne Woodward, Geraldine Chaplin, Richard E. Grant, Miriam Margolyes, Stuart Wilson, Mary Beth Hurt, Alec McCowen, Robert Sean Leonard, Alexis Smith, Jonathan Pryce, Michael Gough, Siân Phillips, Linda Faye Farkas, Martin Scorsese, Thomas Gibson, Christopher Nilsson, Michael Rees Davis, Terry Cook, Jon Garrison, Howard Erskine, John McLoughlin, Carolyn Farina, Kevin Sanders, W.B. Brydon, Tracey Ellis, Cristina Pronzati, Clement Fowler, Norman Lloyd, Cindy Katz, June Squibb, Domenica Cameron-Scorsese, Mac Orange, Brian Davies, Thomas Barbour, Henry Fehren, Patricia Dunnock, Claire Bloom, Susan Lynn Bragg, Pasquale Cajano, Tamasin Day-Lewis, Catherine Scorsese, Charles Scorsese, Michael Trout, Michael Trout, Zoe"
Fun,1994,"Leslie Hope, Alicia Witt, William R. Moses, Renée Humphrey, Ania Suli"
The Venice Project,1999,"Dennis Hopper, Lauren Bacall, Stockard Channing, Stuart Townsend, Stuart Townsend, Parker Posey, Steve Martin"
A Soldier's Daughter Never Cries,1998,"Kris Kristofferson, Barbara Hershey, Leelee Sobieski, Jane Birkin, Jesse Bradford, Virginie Ledoyen, Catriona MacColl, Dominique Blanc, Nathalie Richard, Anthony Roth Costanzo, Bob Swaim, Harley Cross, Macha Méril, Isaach de Bankolé, Michelle Fairley"
Joan of Arc,1999,"Leelee Sobieski, Peter O'Toole, Jacqueline Bisset, Powers Boothe, Neil Patrick Harris, Maury Chaykin, Olympia Dukakis, Maximilian Schell, Robert Loggia, Shirley MacLaine, Chad Willett, Peter Strauss"
Brown's Requiem,1998,"Michael Rooker, Selma Blair, Will Sasso, Harold Gould, Brad Dourif, Barry Newman, Kevin Corrigan, Valerie Perrine, Tobin Bell, Jack Conley, Brion James, Jennifer Coolidge"
Mister Johnson,1990,"Edward Woodward, Pierce Brosnan, Hubert Ogunde, Beatie Edney, Denis Quilley, Maynard Eziashi"
Othello,1995,"Laurence Fishburne, Irène Jacob, Kenneth Branagh, Nathaniel Parker, Michael Maloney, Anna Patrick, Nicholas Farrell, Michael Sheen, Indra Ové, Gabriele Ferzetti, Philip Locke, Pierre Vaneck, André Oumansky, John Savident"
Blackout Effect,1998,"Eric Stoltz, Charles Martin Smith, Leslie Hope"
Swing Vote,1999,"Bob Balaban, James Whitmore"
Polish Wedding,1998,"Claire Danes, Mili Avital, Lena Olin, Gabriel Byrne, Adam Trese, Rade Šerbedžija, Daniel Lapaine, Kristen Bell"
